"INVOICEREFERENCE","PAYMENTREFERENCE","ORDERID","DISCOUNTTOTALAMOUNT","DISCOUNTCODE","DISCOUNTTYPE","DISCOUNTVALUE","WLOCATION","STOCKREFERENCE","SKU","QUANTITY","CURRENTPRICE","TOTALPRICE","TOTALQTY","DELIVERYCOUNTRYCODE","ORDERREFERENCE","IDORCONVERSIONID","CURRENCYCODE","ACTION","CODE","RETURNQTY","USER_DEF_TYPE_4","LOCK_CODE","ORDERTYPE","PRICEVERSIONID","SL_NO","COUNTRYCODE","COUNTRYSTATEPROVINCEAREACODE","LOCALITY","COUNTYSTATEPROVINCEAREA","COUNTRYNAME","CUSTOMERID","PRICETOPAY","PRICECURRENT","LANGUAGECODE","BROWSECOUNTRY","EAN","PREVIOUS","DISCOUNTMETHOD","SELLERID","SUBSCRIPTION_PRICE","ORDERTOTAL","GRANDTOTAL","PAYMENTMETHOD","LOC","SOURCEDESC","SOURCEID","SELLERDESC","ROW_NUM"
"JAN010788073","00157f0d-be1c-4c4b-8674-c8c0249b58f9","JAN010788073",75,"moreplease","Percentage",25,"FC01","900164866","108930168",3,100,300,300,"GB","JAN010788073",5910,"GBP","E","Receipt Return",1,"JAN010788073","AQL","Consumer","PRMP000002000200000004957852620220427020000",830037,"GB","","Burnley","Lancs","UK","OCT040788073",1,1,"en-AU","GB","",125,"Product","SCAAFS",8,300,308,"KlarnaPAD",20002,"","","SCALPERS",2
"JAN010788045","5f704309-c225-4bbd-8ae9-51cdb661c541","JAN010788045",26.25,"moreplease","Percentage",8.75,"FC01","900122618","114677274",3,26.25,78.75,78.75,"GB","JAN010788045",5910,"GBP","E","Receipt Return",1,"JAN010788045","AQL","Consumer","PRMP000002000200000004958314120220427020000",830038,"GB","","Burnley","Lancs","UK","OCT040788045",1,1,"en-AU","GB","",35,"Product","",8,78.75,86.75,"Card",20002,"ASOSUK","ASOSUK","",5
"JAN010788056","77edb0ef-9ec1-49aa-952e-310de2d53f3d","JAN010788056",9,"moreplease","Percentage",3,"FC01","900173339","111533520",3,13,39,39,"GB","JAN010788056",5910,"GBP","E","Receipt Return",1,"JAN010788056","AQL","Consumer","PRMP000002000200000004956116420220427020000",830039,"GB","","Burnley","Lancs","UK","OCT040788056",1,1,"en-AU","GB","",16,"Product","SCAAFS",8,39,47,"BankTransfers",20002,"","","SCALPERS",2
"JAN010788058","85bb7f62-a36a-4571-a26a-76df9cacf370","JAN010788058",18.75,"moreplease","Percentage",6.25,"FC01","900164867","113113638",3,9.75,29.25,29.25,"GB","JAN010788058",5910,"GBP","E","Receipt Return",1,"JAN010788058","AQL","Consumer","PRMP000002000200000004956132520220427020000",783032,"GB","","Burnley","Lancs","UK","OCT040788058",1,1,"en-AU","GB","",16,"Product","SCAAFS",8,29.25,37.25,"Card",20002,"","","SCALPERS",5
"JAN010788065","b3f48ef2-ffd6-41fc-b43d-dae76e94998a","JAN010788065",68.97,"moreplease","Percentage",22.99,"FC04","900260438","110669154",3,27,81,81,"GB","JAN010788065",5910,"GBP","E","Receipt Return",1,"JAN010788065","AQL","Consumer","PRMP000002000200000004958244220220427020000",783033,"GB","","Burnley","Lancs","UK","OCT040788065",1,1,"en-AU","GB","",49.99,"Product","SCAAFS1",8,81,89,"Card",20012,"","","SCALPERS1",4
"JAN010788074","02a0a2a4-0343-408d-aa9a-805d9848fb3d","JAN010788074",95.97,"moreplease","Percentage",31.99,"FC04","900212646","114489551",3,13,39,39,"GB","JAN010788074",5910,"GBP","E","Receipt Return",1,"JAN010788074","AQL","Consumer","CLRP0000020002000000241642411",783034,"GB","","Burnley","Lancs","UK","OCT040788074",1,1,"en-AU","GB","",44.99,"Product","SCAAFS",8,39,47,"Card",20012,"","","SCALPERS",3
"JAN010788044","6ef19b21-3e62-4122-a34c-04847e2faa4e","JAN010788044",21,"moreplease","Percentage",7,"FC01","900131082","11457895",3,28,84,84,"GB","JAN010788044",5910,"GBP","E","Receipt Return",1,"JAN010788044","AQL","Consumer","PRMP000002000200000005106704320220427020000",783035,"GB","","Burnley","Lancs","UK","OCT040788044",1,1,"en-AU","GB","",35,"Product","",8,84,92,"Card",20002,"ASOSUK","ASOSUK","",4
"JAN010788052","9e877617-337c-4ce9-b476-31ee0ebfe2bb","JAN010788052",36,"moreplease","Percentage",12,"FC01","900212648","113149501",3,48,144,144,"GB","JAN010788052",5910,"GBP","E","Receipt Return",1,"JAN010788052","AQL","Consumer","PRMP000002000200000004957060320220427020000",783036,"GB","","Burnley","Lancs","UK","OCT040788052",1,1,"en-AU","GB","",60,"Product","",8,144,152,"AfterPayArvato",20002,"ASOSUK","ASOSUK","",5
"JAN010788081","959afd7b-d73c-479e-92f0-31c6ed159dab","JAN010788081",16.5,"moreplease","Percentage",5.5,"FC01","900222165","115003445",3,22.5,67.5,67.5,"GB","JAN010788081",5910,"GBP","E","Receipt Return",1,"JAN010788081","AQL","Consumer","PRMP000002000200000004957575020220427020000",783038,"GB","","Burnley","Lancs","UK","OCT040788081",1,1,"en-AU","GB","",28,"Product","",8,67.5,75.5,"Card",20002,"","","",4
"JAN010788088","097f91d4-f0c5-4992-8683-0f54f3c6c869","JAN010788088",15,"moreplease","Percentage",5,"FC01","900156482","114173855",3,20,60,60,"GB","JAN010788088",5910,"GBP","E","Receipt Return",1,"JAN010788088","AQL","Consumer","PRMP000002000200000004956048520220427020000",783039,"GB","","Burnley","Lancs","UK","OCT040788088",1,1,"en-AU","GB","",25,"Product","",8,60,68,"Voucher",20002,"","","",1
"JAN010788097","58789b8c-c565-4fde-ae25-59a29ef528bd","JAN010788097",17.97,"moreplease","Percentage",5.99,"FC04","900260440","116483648",3,8,24,24,"GB","JAN010788097",5910,"GBP","E","Receipt Return",1,"JAN010788097","AQL","Consumer","PRMP000002000200000004957549220220427020000",783040,"GB","","Burnley","Lancs","UK","OCT040788097",1,1,"en-AU","GB","",13.99,"Product","",8,24,32,"Card",20012,"","","",4
"JAN010788087","6e705229-9d34-4688-b216-6e8dd666fe5c","JAN010788087",10.5,"moreplease","Percentage",3.5,"FC01","900114144","114968482",3,14.5,43.5,43.5,"GB","JAN010788087",5910,"GBP","E","Receipt Return",1,"JAN010788087","AQL","Consumer","PRMP000002000200000004956337320220427020000",829044,"GB","","Burnley","Lancs","UK","OCT040788087",1,1,"en-AU","GB","",18,"Product","",8,43.5,51.5,"Card",20002,"","","",5
"JAN010788085","9bdba510-558f-4a9b-8490-6258f62a67c0","JAN010788085",10.5,"moreplease","Percentage",3.5,"FC01","900164868","114968481",3,14.5,43.5,43.5,"GB","JAN010788085",5910,"GBP","E","Receipt Return",1,"JAN010788085","AQL","Consumer","PRMP000002000200000004956337320220427020000",827134,"GB","","Burnley","Lancs","UK","OCT040788085",1,1,"en-AU","GB","",18,"Product","",8,43.5,51.5,"Card",20002,"","","",5
