Registered MID code,FACTORY ID,COUNTRY OF MANUFACTURE/ORIGIN (COM/COO)
CNMILTEX165SUZ,,CN
CNHANHUA2ZHE,,CN
CNMINCLOGUA,,CN
CNMINFAI138SHE,,CN
INARVLTD639BAN,,IN
CNMININT2HEN,,CN
ESCREILI9ELC,,ES
CNMOD1202GUA,,CN
CNNANAML204JIA,,CN
CNNANBES698NAN,,CN
CNNANBLU359NAN,,CN
CNNANCAP16RUG,,CN
BDDAVHOW135DHA,,BD
INSANAXL25HAR,,IN
CNNANKAI889JIA,,CN
CNNANLINJIA,,CN
ROLORBT1FRU,,RO
CNNANLONZHE,,CN
INLOU59MUM,,IN
CNBRESHA100SHA,,CN
CNSHAKAN1888SHA,,CN
ITMINSRL2PON,,IT
CNKINIMP12XIA,,CN
CNNANXIQ298RUG,,CN
CNNEW8108GUA,,CN
GBLUCFOX17EAS,,GB
CNNEWIND32XIA,,CN
INRLEMB1148TIR,,IN
INVSINT38GUR,,IN
CNNEWWIN2188ZHE,,CN
INMSAPP588TIR,,IN
GBVERGARLEI,,GB
CNDEQPAI118WUK,,CN
TRBOZKON15IST,,TR
CNHEMFOR266QIN,,CN
CNQINST699QIN,,CN
CNBOJSHOCHA,,CN
CNKALGAR881CHA,,CN
CNJIAYON5JIA,,CN
CNKANELE5231DON,,CN
PKCOTWEB16LAH,,PK
GBPANDIS159LON,,GB
CNSHASTY123SHA,,CN
CNKARINT576YUE,,CN
CNKASINDNIN,,CN
CNKCPAU16SHA,,CN
TRERECOR2IST,,TR
INAKEBOR2BHA,,IN
CNKINKNI002DON,,CN
BDONEUP1221GAZ,,BD
CNYONTONYON,,CN
CNLAIYIHSHA,,CN
ROAGOMOD498PRA,,RO
CNLEACRAFOS,,CN
GBROMLEA26NAS,,GB
CNGUAFASGUA,,CN
HKSUNASI1521KWA,,HK
INSADENT13UNN,,IN
CNLFCEN20GUA,,CN
CNHANHUA3100HAN,,CN
ITGIASPA39NOV,,IT
CNLIAXIN1205DAL,,CN
CNLIAYIDON,,CN
INSHEAPP3301CHI,,IN
CNLINKAILIN,,CN
CNQINSHI9210QIN,,CN
CNLINZHO36WEI,,CN
TRUGUBAL42IST,,TR
CNLIXIA5GUA,,CN
CNJINJIAJIN,,CN
CNLOLMAY18SHA,,CN
CNLONCHAGUA,,CN
TRMTKTEK831SIN,,TR
MUBEAEXP32VAC,,MU
CNLUCDRADON,,CN
KHSHECAM1SVA,,KH
BDAVAGAR1701DHA,,BD
KHHUATEC9KOW,,KH
ROFRAIND38ARG,,RO
CHBOSLIM201GUA,,CH
ITCALDEA7601BAR,,IT
TNSTEPUNBEN,,TN
VNCHA10BIN,,VN
HKTOPCHO4506WAN,,HK
CNMEESOC189ZHE,,CN
HKSOUASI108KOW,,HK
GBCONTEXMAN,,GB
CNMEIACCSAN,,CN
CNQINAOF209SHA,,CN
CNQINBLUJIA,,CN
CNTIAXINTIA,,CN
CNFENFASSHE,,CN
CNQINFEN8QIN,,CN
CNQINHANQIN,,CN
CNQINHIT102QIN,,CN
CNQINHUA2JIM,,CN
CNQINHYCQIN,,CN
CNQINJIA2663JIA,,CN
CNQINOULQIN,,CN
ITILAMANCAL,,IT
TRPASTEK96IZM,,TR
CNJIALONXIA,,CN
CNQINSAM113QIN,,CN
VNVIEPANPRO,,VN
CNQINSUN2661QIN,,CN
IDPTPAN383JAK,,ID
CNQINYOR398QIN,,CN
CNKARGAR576GUA,,CN
CNQISGARJIA,,CN
CNQUACHEQUA,,CN
CNQUAEAS29QUA,,CN
CNNINCAM2NIN,,CN
CNNINFEN70NIN,,CN
INBAGMAK522HAR,,IN
CNNINHAI48NIN,,CN
KHCONHOL02PHN,,KH
CNHUBQIAQIA,,CN
CNEVEHONQIN,,CN
GBHONGAR3LEI,,GB
CNNINISU888NIN,,CN
CNNINJUS1012NIN,,CN
CNWANBUINAN,,CN
CNNINMIN455NIN,,CN
CNNINSED281NIN,,CN
CNNINSENNIN,,CN
CNNINSHI3154YUY,,CN
CNNINSHU12NIN,,CN
CNNINSUP367NIN,,CN
CNDALEAS688DAL,,CN
CNNINTRI1HAI,,CN
INMALTRA62MAH,,IN
CNNINWINZHE,,CN
CNWOREAS2DON,,CN
CNZHEZHIDON,,CN
PKRAJIND77KAR,,PK
CNNINZHENIN,,CN
CNNORLAN6156TAI,,CN
VNHUNGAR8MIN,,VN
INBAGMAK523PAC,,IN
CNOLEINT2133HON,,CN
INLINUP1718CHE,,IN
CNGUAYAHGUA,,CN
MUCURCUR,,MU
CNORIRON6JIN,,CN
INSUNFAS272BAN,,IN
CNOSCFAS28ZHE,,CN
INFLYFAS29GUR,,IN
CNPAKTAK39GUA,,CN
HKYIULIN17KOW,,HK
KHUNI414PHN,,KH
TRTURTEK34BUR,,TR
GBRUBFITWES,,GB
PKINDPLU118LAH,,PK
ITAST216BAR,,IT
KHCRYMAR7KHS,,KH
CNPARAAPP1016FOT,,CN
ITCALCHIING,,IT
TWHUAKUE42HUA,,TW
CNXIANAN801XIA,,CN
CNZHEZHEZHE,,CN
HKCHIHO404HON,,HK
CNPENFAS9YIW,,CN
CNPERMAC175MAC,,CN
CNPINCOU1YIW,,CN
INMANINT37GUR,,IN
HKBASLIM60HON,,HK
CNPLAPRO132GUA,,CN
CNPNGLTD12GUA,,CN
CNXINMEIXIN,,CN
CNHAODIG188SHE,,CN
HNGILVILVIL,,HN
CNPRO5HON,,CN
CNPROFASSHE,,CN
CNTONXIA69TON,,CN
CNQIAQIAZHE,,CN
CNSHAWATSHE,,CN
CNSHAWEISHA,,CN
CNSHAXIN518SHA,,CN
CNSHAXIO28ZHE,,CN
CNSHAXIO2SHA,,CN
INNEECRA2013NOI,,IN
CNSHAYINSHA,,CN
CNSHAZHA3468SHA,,CN
CNSHE10SHE,,CN
CNSHEBAI22SHE,,CN
CNYILINDON,,CN
VNJOOSAI4651DIA,,VN
CNSHEGMTZHE,,CN
CNXIAPLAGUA,,CN
CNSHEHEN1GUA,,CN
CNSHEHUAGUI,,CN
CNSHEINT2095SHE,,CN
CNSHEINT6GUA,,CN
CNSHEINT78NIN,,CN
CNSEMGLODON,,CN
CNSHEJIN8SHE,,CN
CNSHEJUM8SHE,,CN
CNMEHIND1DON,,CN
CNSHENEWSHE,,CN
GBSANUK38WHI,,GB
CNSHEXIA125SHE,,CN
CNSHEXIA6SHE,,CN
CNSHEYUA1SHE,,CN
CNSHEZHU35SHE,,CN
KRBINACC331SEO,,KR
INVIRINT174AGR,,IN
CNSHIJEWCHE,,CN
CNHENPRI3DAN,,CN
KHWINCORPHN,,KH
CNSHOYAN183QIN,,CN
INKOODES105GUJ,,IN
AEUNIGAR1254SHA,,AE
CNSHUGUO8JIA,,CN
INNEWKRITHA,,IN
TRMENTEK17BAT,,TR
CNSHULITSUQ,,CN
CNSHURUI9JIA,,CN
GBCOLWES,,GB
ROSITALB2ORA,,RO
CNSIFU6GUA,,CN
CNSIGINTNIN,,CN
INGLAGAR47TAM,,IN
CNQUAHON1QUA,,CN
INACOKIN150NEDE,,IN
CNMODITA232GUA,,CN
CNFENSHO3250WEN,,CN
CNQUAYIQUA,,CN
HKFULJOY1302WAN,,HK
CNQINCHU3QIN,,CN
CNQWWINC1015SHA,,CN
HKSMASHI2601HON,,HK
CNRAMIND528SIN,,CN
CNRANUKXIA,,CN
CNRAVFAM302GUA,,CN
BDNATDENSAV,,BD
CNRETDON117DON,,CN
ITALUSPA22VIC,,IT
ATADGLIM3851KAU,,AT
CNRIV93NAN,,CN
CNZHEREA168SHE,,CN
CNRIVGLO24SHE,,CN
CNSUZUNI2151SUZ,,CN
UABIBFAS246CER,,UA
CNRONRON321YIW,,CN
CNROO2301117ZHE,,CN
CNROYOPT10WEN,,CN
GBNISSIG65LEI,,GB
CNRUBPINCHE,,CN
INSHILTD6145BAN,,IN
CNRUDKNINAN,,CN
GBRIVBLULEI,,GB
INELTIND887HAR,,IN
CNYANNE26HAI,,CN
GBRBUKBED,,GB
TRDENHAL38IST,,TR
INNANFAS6MUM,,IN
HKPAKLTD7375KWU,,HK
CNHUZWAN495DEQ,,CN
CNSANGAR14ZHE,,CN
CNSANKNI268JIA,,CN
CNSEG138NIN,,CN
CNSENCHE,,CN
CNSERFASSUZ,,CN
VNAMYSMI12HOC,,VN
CNSHA314LIA,,CN
CNSHAALL418SHA,,CN
PKSIXSTA2089SIA,,PK
CNSHACEL1370SHA,,CN
TWFAREAS207TAI,,TW
TRYILKONIST,,TR
CNGUAJIA56GUA,,CN
TRSTATEK6IST,,TR
CNDONZHI5DON,,CN
KHCONASI10KLN,,KH
CNZHOQINZHA,,CN
VNSOUTEX324BIN,,VN
TWRIVTEX306TAI,,TW
CNSHAHAN9SHA,,CN
CNSHAHUA123HAN,,CN
CNSHAHUA123SHA,,CN
INLLO540KOL,,IN
BDNATWOO493SAV,,BD
BDPOLCOM226DHA,,BD
INMOIAPP19NOI,,IN
BDFAKAPP5015NAR,,BD
PKSZKFAI,,PK
CNSHALIN603SHA,,CN
CNSHALON603SHA,,CN
CNSHANEW511SHA,,CN
NLSARMOD6937AMS,,NL
CNSHARAT888SHA,,CN
CNSHASEZ6SHA,,CN
CNSHASHASHA,,CN
HKMAN21KOW,,HK
CNSHASUN7058SHA,,CN
CNSHATIA2714TAI,,CN
CNKINHUA66SUZ,,CN
HKHANTEX276KOW,,HK
CNVAIVIA3DON,,CN
INRISENT84NOI,,IN
CNTIASEV65TIA,,CN
LKVOGTEX190LOH,,LK
CNTIAYEJTIA,,CN
IT3DLIN23MIL,,IT
CNYIWCHU1YIW,,CN
CNTIMFAS18GUA,,CN
CNTIMINT44GUA,,CN
INGUPEXI144HAR,,IN
CNTONCRAYAN,,CN
CNTONHUA18HAN,,CN
CNTONHUA3115HAN,,CN
GBWELOV16ALT,,GB
BDWINGLOGAZ,,BD
CNTONLAN32ZHE,,CN
CNTONLANHAN,,CN
VNQUAVIE1TIE,,VN
CNTONSHU126HAN,,CN
CNTONWEI58TON,,CN
TRBURTEK80DUZ,,TR
CNTONXIN253HAN,,CN
PKSUPENT5SIA,,PK
GBAPGCAS4NEW,,GB
LKCANGAR116COL,,LK
BGABOLTD56RAZ,,BG
HNACMMCC25CHO,,HN
CNSOLGARNAN,,CN
CNSONIND182NAN,,CN
CNFUJZEN1FUJ,,CN
ESCARSHO40CRE,,ES
CHHORSABUR,,CH
CNNINNEW777NIN,,CN
CNSANSHOHUI,,CN
CNSTACON29MAC,,CN
CNSTAFOC102GUA,,CN
INLONFAS16NAN,,IN
CNSTAIND118SHE,,CN
CNSTYCAP1ZHA,,CN
CNSTYSHO501GUA,,CN
CNSUMCHE18NAN,,CN
CNDONDIG247DON,,CN
ROSCMAT35MAR,,RO
CHJS4F86SHE,,CH
CNCHU3GUA,,CN
CNSUNENT4474YAN,,CN
GBSLGUKGLO,,GB
CNSUNGAR580QUA,,CN
CNSUNGAR85NAN,,CN
INSANASI3435PAT,,IN
CNSUNINT3JIN,,CN
CNSUNPEAGAN,,CN
CNSUPINT260JIA,,CN
CNSUQFENSUQ,,CN
KHAMMGARPHN,,KH
CNSUQHONSUQ,,CN
CNJIACERQUA,,CN
CNSUR118NIN,,CN
CNSHEBAO2SHE,,CN
TRMTKON201MER,,TR
CNSHAECO4671SHA,,CN
CNSUZGUO2151SUZ,,CN
CNSUZIND3SUZ,,CN
GBPAMMAN46HIN,,GB
PTMANLOP5464VIZ,,PT
CNSUZTIAJIN,,CN
USFUNTEE245CON,,US
TROBATEK3IST,,TR
CNYUATAISHA,,CN
CNHAICOU11JIA,,CN
TRDERKON6BUR,,TR
CNSHEFEN132DON,,CN
BRMARCAL7979CAM,,BR
HNGILSAN6CHO,,HN
ITGIOARM2207VER,,IT
CNTAIGT1TAI,,CN
KHUFITAI3BAT,,KH
CNTAIJICZHE,,CN
TRNESTEKIST,,TR
CNTAIJINFEI,,CN
INSNCJEW124MUM,,IN
HKFUNSEN18HON,,HK
GBMINDIS1104IST,,GB
INAHMIMP33NEW,,IN
CNTALSOC18ZHU,,CN
BRCALBUG1889SAN,,BR
CNYONTON76YON,,CN
CNTENJUFTEN,,CN
BAMUM123DHA,,BA
CNWINMIN91DON,,CN
CNKEYENT85CHA,,CN
CNWINUNIJIA,,CN
GBBUTPRI3NOT,,GB
CNYILFAS50DON,,CN
CNDONYIL3221DON,,CN
CNWUHKIN23EZH,,CN
CNWUHSEDWUH,,CN
CNWUHSHAWUH,,CN
CNWUJSANJIA,,CN
CNWUXHONWUX,,CN
CNWUXJIN97WUX,,CN
CNCHAWAN8CHA,,CN
CNCYGAR1YAN,,CN
CNXIAASH68GAO,,CN
CNXIACYC28XIA,,CN
CNROUGRONIN,,CN
CNELEFAS978HEZ,,CN
GBBARLTD8MEL,,GB
CNDONELEDON,,CN
KHEGACO21SAA,,KH
CNXIASHA115NIN,,CN
CNXIASHE5FUJ,,CN
CNXIASUM202XIA,,CN
CNXIASYR601SHA,,CN
CNXIATOW2621XIA,,CN
INSRIVAR6416TIR,,IN
TRKAMTEK221IST,,TR
CNXIAXIN16XIA,,CN
CNXIETRA3FUZ,,CN
CNXINCIT5XIN,,CN
TRURGTEK5KAS,,TR
CNMEIJIADON,,CN
CNXINGAR42DON,,CN
CNTAIHAOTIA,,CN
BDKASSWE13NAR,,BD
CNXINKAI205XIN,,CN
INMARFAS8788TUR,,IN
TRTEKSAN2IST,,TR
CNNINWEI301YUY,,CN
CHUNIFOU206SHA,,CH
CNTUOFOOZHO,,CN
CNTWISISJIA,,CN
CNUBUCLO25GUA,,CN
CNUNI17GUA,,CN
CNUNIAPP25KOW,,CN
CNUNIFASSHE,,CN
INGUPCO2627CHE,,IN
CNUNIWIN5284ZHO,,CN
BDGABLIMDHA�,,BD
IDPRIMANBOY,,ID
CNVIRCO1801QIN,,CN
CNWELIND7017HAN,,CN
FRGLOEUR1314SEI,,FR
HKTUNYUN2232HON,,HK
CNWANHANDON,,CN
CNWANLEAZHO,,CN
TNMDFSAR8024TAZ,,TN
HKPEAPON13KOW,,HK
CNWEIBET170SHA,,CN
CNWEIDIS220WEI,,CN
GBSOCMINSUT,,GB
CNWEIGARSHA,,CN
CNWEIJUN2642WEI,,CN
CNSYRDEV1701GUA,,CN
KHYUADADUN,,KH
CNGBRHONSHA,,CN
CNWEIZHI3231WEI,,CN
BECON2BER,,BE
CNWELSIL5SHE,,CN
CNWELSPO31GUA,,CN
CNSHETRU2SHE,,CN
TRDETGIYIST,,TR
CNWENBOMWEN,,CN
CNWENBRI5WEN,,CN
CNWENDEN32WEI,,CN
CNWENDON3WEN,,CN
CNWENFEN101WEN,,CN
CNWENFEN110WEN,,CN
CNWENGRA11WEN,,CN
CNWENHIS3250WEN,,CN
ROSCLTS9253IAL,,RO
PKRAZAPP3800FAI,,PK
CNWUJDOW500WUJ,,CN
CNZHOXIA3ZHO,,CN
CNWENLON1005WEN,,CN
CNWENRAP355WEN,,CN
CNWENSHUWEN,,CN
CNWENSUN12WEN,,CN
CNWENTAIWEN,,CN
TRREADUZ31KON,,TR
CNDONGUASHI,,CN
CNWENYIH383WEN,,CN
CNYIWCIT2YIW,,CN
CNSHALIN516SHA,,CN
TRVAR15IST,,TR
CNNINWUBNIN,,CN
CNSUNAPPGUA,,CN
INMOLIND35BAN,,IN
CNWINGAR3033ZHE,,CN
ESIPSCON13MAN,,ES
CNZHAGUO109ZHA,,CN
CNZHAGUO328ZHA,,CN
CNHAILIA188NAN,,CN
CNZHAPRI2156ZHA,,CN
CNJIAJET6JIA,,CN
CNZHATOP360ZHA,,CN
CNBEIJAE98SHE,,CN
CNZHEBAI999SHA,,CN
CNZHUWIS1ZHU,,CN
CNZHEBON86ZHE,,CN
CNZHECLI39HAN,,CN
CNJIAHEN28WUX,,CN
CNZHEEMF568PIN,,CN
INGABCRE362BEN,,IN
CNZHEFEN66JIN,,CN
CNZHEGOL88SHE,,CN
CNZHEHI401ZHE,,CN
TRCANTRI4IST,,TR
BDMIMSWE1704GAZ,,BD
MMDISFASYAN,,MM
CNZHEKAIWEN,,CN
CNZHEKIN588HAI,,CN
BDTALLTD1316DHA,,BD
CNXINSHO1WEN,,CN
CNFEECO166GNX,,CN
CNXINXIAHUI,,CN
CNXUA1093ZHE,,CN
CNXUTAIDON,,CN
VNQUOOAI18HAN,,VN
BDSHOKNI1400NAR,,BD
CNYANHAN15YAN,,CN
ESBITYOU100BAR,,ES
CNYANMIN13YAN,,CN
CNYANREE2250YAN,,CN
CNYANRIY8816FUC,,CN
CNSUZXUN28SUZ,,CN
CNYANYAXYAN,,CN
CNTONDIN2HAN,,CN
CNYANZHEYAN,,CN
CNYASHE612DON,,CN
TR3FGLO305TOK,,TR
CNYATFUN803CHE,,CN
FRNEWCOR23DIJ,,FR
CNYICHU159QIN,,CN
CNYIFEN2SHE,,CN
TRAREDOK11BUR,,TR
CNZHE10YAN,,CN
CNYINCLO90WEI,,CN
MMSHWMIN25YAN,,MM
CNYINJIN20YIN,,CN
TRGRUAVR5IST,,TR
PKCW116LAH,,PK
CNYISFACGUA,,CN
CNSELHANFOS,,CN
INWEAOVEUTT,,IN
CNYIWBENYIW,,CN
CNYIWGEN1210YIW,,CN
TRLINRUN22DIY,,TR
CNYIWHON28ZHE,,CN
CNYIWINS10YIW,,CN
INSMLUL136NAG,,IN
CNYIWKAIYIW,,CN
CNYIWMAS8068YIW,,CN
CNYIWQIA2YIW,,CN
CNYIWRON2YIW,,CN
CNYIWZHA2ZHE,,CN
CNYIWZHE558ZHE,,CN
TRZENTEK40IST,,TR
CNXIAJV7XIA,,CN
EGSOLFORQAL,,EG
TRFURTRI3IST,,TR
TRCESMOD1IST,,TR
TRRITTEK9IST,,TR
CNYOU90QIN,,CN
ESTIMVAL14VAL,,ES
CNYUAMIN3180TAI,,CN
CNYUDRUIGAN,,CN
CNASHCLO4748SHE,,CN
ITRADPIE19CAZ,,IT
CNYUNFAS22GUA,,CN
CNYUXSHO3HUI,,CN
CNZAOLIK1ZAO,,CN
ESTYCINT2350MAD,,ES
FRVAUCONVAU,,FR
TRNAVTEK1131IZM,,TR
GB192CLOBOR,,GB
GB5THAVE46LEI,,GB
TRKTEKONDUZ,,TR
MAMODSTU3000FEZ,,MA
TRDEMTEKBUC,,TR
VNIMPEXP1HOA,,VN
VNVINTU8LAH,,VN
CNSHARUYJIN,,CN
BDASPGAR491SIN,,BD
MMARACOM175YAN,,MM
GBAYMSTU1EAS,,GB
GBBABWHO45MAN,,GB
GBBASPRE5258LEI,,GB
GBBENPRI3LEI,,GB
GBBHMINT8LEI,,GB
PTCONES4805BRA,,PT
GBBRA37LEI,,GB
CNYANSHUGAO,,CN
GBBSATT55LEI,,GB
GBBTSCLO340LEI,,GB
CNFAGLIG99SUZ,,CN
CNFOXOPTNIN,,CN
GBBURHAT21SOU,,GB
GBBUTPRI11LEI,,GB
ESSKASOLNIG,,ES
INKARINT2037BAN,,IN
GBCHACOSME,,GB
GBCHIDEN100LEI,,GB
ESAUXABAELC,,ES
CNGAOJUXGAO,,CN
GBCRECOS7IPS,,GB
BDANANEWNAR,,BD
MAHBCONCAS,,MA
ESMETMUECUL,,ES
GBDHAKNI40LEI,,GB
CNZHELUO428HAI,,CN
TRUCATEK1913IST,,TR
VNSAM1YEN,,VN
CNZHENIA699YIW,,CN
CNZHEOST121JIA,,CN
CNZHEQID509YIW,,CN
CNZHERAI1YIX,,CN
CNZHESAD12ZHE,,CN
CNZHESHU198WEN,,CN
CNZHETIATAI,,CN
CNZHETON270YIW,,CN
CNZHETON39HAN,,CN
CNZHEWANYIW,,CN
CNZHEWUYLAN,,CN
INMUDINT544GUR,,IN
VNPHUHUN16PHU,,VN
CNZHEXIN467DON,,CN
CNDONRUI290DON,,CN
CNZHEYIW721ZHA,,CN
CNZHEYUB98YIW,,CN
CNZHI10GUA,,CN
TRNEYTEK5783MAN,,TR
CNZHOGUO6ZHO,,CN
CNZHOLIN14GUA,,CN
CNZHOPRIJIA,,CN
IDPTDOO06KEC,,ID
PTARMCONCAB,,PT
CNFUJZHEQUA,,CN
CNZHOYIC23ZHO,,CN
ITMAISPAVIC,,IT
CNZHUCIT68ZHU,,CN
CNHUBKAI25DAY,,CN
CNZHUKAI6ZHU,,CN
TRAYHSL2107IST,,TR
CNTONMIR13TON,,CN
PKKASPVT153KAR,,PK
BDBABCAS2324SAV,,BD
CNBEISUN1020BEI,,CN
ESCOMVIA114ELD,,ES
BDHONKON914CHI,,BD
BDFAMBD4748CHI,,BD
CNHUIZHO60HUI,,CN
CNSUQJIA13SHU,,CN
ESBARMON16TER,,ES
EGCALALE4ALE,,EG
EGCRSDEN1822POR,,EG
TRADAGIY164EDI,,TR
EGJADTEX10SHA,,EG
TRAKTTEK12IST,,TR
TRIBITEK1DUZ,,TR
ESHISFOO36ALI,,ES
INEXCPRO67NOI,,IN
KHHINCAMPRE,,KH
ESLEYPRI216LIN,,ES
PTCONTEI15FAF,,PT
CNWACCO12BEI,,CN
ESPET92ALI,,ES
TRBERKON153IST,,TR
KHLICCAM3SRO,,KH
MAHONONF478CAS,,MA
BDTUSSTI404GAZ,,BD
ETLINETHDUK,,ET
CNGUAWUH703GUA,,CN
CNTRE2553XIA,,CN
GBPRIPRI1071LEI,,GB
GBPRIPRI107LEI,,GB
VNNHAGAR14KON,,VN
BDFABKNIDHA,,BD
CNZHAEASZHA,,CN
CNWELINDHUI,,CN
CNHARDON,,CN
GBRUNLEI,,GB
CNHIGFASXIN,,CN
GBSAN197104GRE,,GB
CNHUZZHE199ZHE,,CN
GBINTRECSUR,,GB
GBSLBLA13ESS,,GB
CNFUZLYH11FUZ,,CN
GBSMKMAL10MAN,,GB
BDTAQFAB1740GAZ,,BD
CNSPOCITGUA,,CN
TR201IST1511IST,,TR
GBSTYKNI3949NOR,,GB
GBSTYLAY91LEI,,GB
GBSWETHR200LEI,,GB
GBDUAPP3032MAN,,GB
GBEMPFAS40LEI,,GB
GBFRATRI2812LON,,GB
INANIAPP199THA,,IN
GBESSAPP4LEI,,GB
ROSCDAV7779BUC,,RO
KHGEVCAMPHN,,KH
GBEURFAS70LEI,,GB
GBEVILTD2LON,,GB
GBFANLTD21LEI,,GB
GBFARWAD57LON,,GB
GBFIGSTO55LEI,,GB
GBFIRJIA2EIC,,GB
GBFIRJIA2LEI,,GB
CNUNIWOR168SHA,,CN
KHSEEGAR1PHN,,KH
INPICEXP3188DEL,,IN
GBGLO41LEI,,GB
INMAGMAR13NOI,,IN
GBGOSPRO9LEI,,GB
TRZAFORM109IST,,TR
GBINF3MAN,,GB
GBINMY54MAN,,GB
CNHAIYAN201PAN,,CN
GBJDFAS5LAN,,GB
GBJOHBUI10LEI,,GB
GBJOHZAC63LON,,GB
CNLILTRA307JIA,,CN
GBKRYDES7MID,,GB
GBKONLTDCHR,,GB
GBLOA75LON,,GB
ROSCSIABRA,,RO
GBLOVRED5LEI,,GB
GBMADIN8LON,,GB
TREMIMAK24ANK,,TR
PTTETSAESP,,PT
TRFEHAZ121BUR,,TR
CHHOUQUI802GUA,,CH
GBMODLTD101LEI,,GB
CNWUHRIVWUH,,CN
GBN16VIN35LEI,,GB
INSVREXP10TIR,,IN
GBNJSCR8HIN,,GB
ITGRUITA5290NAP,,IT
GBNJSCRLEI,,GB
CNMINFLA106GUA,,CN
INRAVAPPNEW,,IN
GBOMELOG7LON,,GB
MANORSARTAN,,MA
CNHAIXIAZHE,,CN
CNZHERAIZHE,,CN
HKRAYAPP4HON,,HK
HKSINGOL19HON,,HK
HKSITHON164HON,,HK
HKSKYTRA186HON,,HK
CNHANFURHAN,,CN
HKSPALIM6057HON,,HK
TRSEFHAZ433KUC,,TR
CNNEWFORZHO,,CN
CNDONYUDON,,CN
GBBROOAKTIV,,GB
HKVIDINT55KOW,,HK
HKVMDDAY67KOW,,HK
HKYOUFAS38HON,,HK
INKAMENT63NOI,,IN
PKSIEENT5KAR,,PK
HNGILACT93COR,,HN
MAFASSARTAN,,MA
IDAMELIVBAN,,ID
IDBINBER12BAT,,ID
IDBUDMAN17YOG,,ID
IDBUSPRI223BOG,,ID
IDCITABA263BOG,,ID
IDDAEGLO741SUK,,ID
GRRAGSA6THE,,GR
IDDEWSUT76CIM,,ID
CHINSINT5DON,,CH
IDEVEDEY1GUA,,ID
IDGAYIND4TAN,,ID
IDGLOIND12SEM,,ID
IDGOLFLOSEM,,ID
IDGRATWIPEN,,ID
IDHAN01SUB,,ID
IDBIGFAS366BAN,,ID
LTUABCAM47ARI,,LT
INMADTRA1210HAR,,IN
CNHENKNIHUA,,CN
CNBLUOCE650QIN,,CN
IDKAHSOC032BAN,,ID
IDKINCOMDEN,,ID
INGOKIND3437BAN,,IN
CNHUAGARQUA,,CN
INMIRINT16NOI,,IN
CNJINGOL66JIN,,CN
INFOUEXP126MUM,,IN
INMAHEMB7KAL,,IN
IDTUNMUN24BAL,,ID
INRADCRE7169GUJ,,IN
GBVINHOU87LEI,,GB
GBVOG5EIC,,GB
CHBEAINT78DON,,CH
GBWEACC118LON,,GB
TRIDEINS1427BAG,,TR
KHSILAGE1SAA,,KH
INNEPIMP01TIR,,IN
GEEKABEZGEO,,GE
GEMPTGEO70TBI,,GE
ESANASHO45ELC,,ES
CNKAILEA18GUA,,CN
GRDIMDIMTHE,,GR
TRTAYTEK2IST,,TR
IDSURNOO23SID,,ID
TRHABSIN199IST,,TR
IDSANASI8SEM,,ID
ITCAL4151BAR,,IT
GRMOD1THE,,GR
GRVARTHE,,GR
GTACEYKS28SAN,,GT
GTDENSA277GUA,,GT
TRKUZTEK20IST,,TR
HKAIAKOW2601KOW,,HK
GBGKFLTD7274LEI,,GB
HKASISOU228WAN,,HK
CNPREINTGUA,,CN
ROPOPLA1ARA,,RO
HKBIGLTD13HON,,HK
HKBONLTD7HON,,HK
GBTOTEMGBRI,,GB
ITCALNUO5501MAR,,IT
CNHANHAO7HAN,,CN
CNHIGFAS1HAN,,CN
CNEAGDON,,CN
HKMULHON2228TSU,,HK
CNLAFASI1377SHA,,CN
HKDALGAR14HON,,HK
CNGARMANDON,,CN
HKFULCHI1602HON,,HK
TRMIRTEK143IST,,TR
KHSMALTD57PHN,,KH
HKGLOTRI1066HON,,HK
CNPAPPROSHE,,CN
HKGRASTE807HON,,HK
CNSHETIM88SHE,,CN
ROSCEUR4PAS,,RO
TRASSTEK28IST,,TR
HKKEIINT4951HON,,HK
CNWENOUH51WEN,,CN
TRAKBTEK2MAL,,TR
GBANGACC4LON,,GB
GBSAFFIR2DEV,,GB
HKLILIA106HON,,HK
KHZHOYIN21SRO,,KH
HKLRGRO1509HON,,HK
HKMANCOM305HON,,HK
HKMARHON20HON,,HK
CNMAGTIA19TIA,,CN
INDESEXP1061BAN,,IN
HKNOVFOO909KOW,,HK
IDSAIAPP11SEM,,ID
HKPARIND55HON,,HK
HKPROFUN88HON,,HK
TRRIFTRI72IST,,TR
TRRISAN5BAR,,TR
TRROTTEKIZM,,TR
TRSABCORIST,,TR
LTUABVIK2600VIL,,LT
TRSAFTEK217EYY,,TR
INMAGFOO2820AGR,,IN
KHGRETEC8145KAN,,KH
VNSMATWI11HOC,,VN
GBMETWES,,GB
TRPORPOR2BIL,,TR
PTMANLOP5464REG,,PT
CNTANBOLLIN,,CN
TRSAYHAZ43IST,,TR
TRARIBEY2IST,,TR
TRSEMTRI441IST,,TR
TRSENTEK8IST,,TR
TROZVTEK1390IST,,TR
TRANTMOD118IST,,TR
ININDDESBAN,,IN
INGNCREJAI,,IN
TRHAZTEX48IST,,TR
ROLORBT1BOT,,RO
INUMIGAR3THA,,IN
CNGUAPAN1162GUA,,CN
CNGUAZHI335GUA,,CN
INRAIFAB42UTT,,IN
CNMINFAS5SHE,,CN
VNVINTU8QUA,,VN
CNAAFOODON,,CN
